Nome Promocao;Data Inicial;Data Final;SKU;Nome Item;Preco Vendido;Preco Promocao;Ativacao;Marg%
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;641791;REF MID 20G LIMONADA SUICA;1,25;1,16;3;68,91
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;523158;REF TORNADO 15G LARANJA;1,09;0,89;4;71,51
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;523189;REF TORNADO 15G UVA;1,09;0,89;4;71,51
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;523172;REF TORNADO 15G MARACUJA;1,09;0,89;4;81,66
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;523141;REF TORNADO 15G LIMAO;1,09;0,89;4;71,51
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;523134;REF TORNADO 15G ABACAXI;1,09;0,89;4;71,51
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;523165;REF TORNADO 15G MORANGO;1,09;0,89;4;71,51
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;443197;REF TORNADO 20G LARANJA;1,09;0,89;4;131,91
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;442800;REF TORNADO 20G MARACUJA;1,09;0,89;4;131,91
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;442817;REF TORNADO 20G ABACAXI;1,09;0,89;4;131,91
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;442824;REF TORNADO 20G MORANGO;1,09;0,89;4;131,91
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;442831;REF TORNADO 20G UVA;1,09;0,89;4;131,91
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;442848;REF TORNADO 20G LIMAO;1,09;0,89;4;131,91
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;442855;REF TORNADO 20G GUARANA;1,09;0,89;4;131,91
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;442893;REF TORNADO 20G GOIABA;1,09;0,89;4;131,91
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;442862;REF TORNADO 20G TANGERINA;1,09;0,89;4;131,91
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;442879;REF TORNADO 20G PESSEGO;1,09;0,89;4;1,09
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;514668;REFRIG SUKITA 200ML LARANJA CACULIN;1,59;1,49;7;29,26
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;514125;REFRIG ANTARCTICA 200ML PET GUARANA;1,59;1,49;7;29,26
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;514330;REFRIG ANTARCTICA 200ML SODA LIMONA;1,59;1,49;7;14,18
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;525060;REFRIG ANTARCTICA 200ML ZERO GUARAN;1,59;1,49;7;12,24
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;513067;REFRIG SUKITA 200ML UVA CACULINHA;1,59;1,49;7;29,26
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;513074;REFRIG PEPSI 200ML CACULINHA;1,59;1,49;7;14,18
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;684965;REFRIG PEPSI 200ML BLACK PET;1,59;1,49;7;50,0
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;523271;ROCAMBOLE PEDACO UN;5,99;4,59;3;128,39
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;690850;ROSCA DE CALDA NINFA 250G MORANGO;5,59;4,96;2;56,47
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;690843;ROSCA DE CALDA NINFA 250G CHOCOLATE;5,59;4,96;2;56,47
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;690836;ROSCA DE CALDA NINFA 250G CAPPUCCIN;5,59;4,96;2;56,47
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;612098;SAB PO OMO CAIXA 1.6KG LAV PERF;24,69;22,27;2;57,59
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;94122;SAB POMPOM 90G OLEO AMENDOA;3,65;3,23;3;-99,91
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;30700;SAB POMPOM 70G GLICERINADO;3,65;3,23;3;65,15
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;30694;SAB POMPOM 70G LOCAO HIDRATANTE;3,65;3,23;3;65,15
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;100649;SAB POMPOM 80G CAMOMILA ERVA CIDREI;3,65;3,23;3;65,9
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;187855;SAB POMPOM 80G LEITE E MEL;3,65;3,23;3;65,97
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;520522;SABAO BARRA YPE 900G NEUTRO;14,99;9,99;2;87,6
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;19460;SAL GLOBO 1KG;2,09;1,78;2;60,76
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;616522;SEMENTE LINHACA BRASINGRAOS 250G MR;7,19;5,94;2;76,26
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;246583;SOBRECOXA RESFRIADA KG;14,19;11,47;3;42,56
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;433532;SUCO TIAL KIDS 200ML UVA;2,39;1,64;3;130,18
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;433549;SUCO TIAL KIDS 200ML PESSEGO;2,39;1,64;3;130,18
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;433556;SUCO TIAL KIDS 200ML GOIABA;2,39;1,64;3;130,18
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;283588;VASSOURA CONDOR MADRI;10,59;8,78;2;110,53
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;405485;BARRA CEREAL RITTER 25G LIG LIMAO;2,15;1,51;3;80,99
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;405447;BARRA CEREAL RITTER 25G LIG BROWNIE;2,15;1,51;3;71,43
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;405416;BARRA CEREAL RITTER 25G BANANA AVEI;2,15;1,51;3;80,99
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;405423;BARRA CEREAL RITTER 25G BRIGADEIRO;2,15;1,51;3;71,43
TABLOIDE 01 A 13 - EF;2024-07-01;2024-07-13;420532;BARRA CEREAL RITTER 25G MOR CHOC;2,15;1,51;3;71,43
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;602907;ABS SYM C A SUAVE ROXO 8UN;4,09;3,55;2;58,52
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;387682;ACUCAR MASCAVO SOL NATUS 500G;6,99;5,99;2;60,68
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;10023;ADOCANTE LIQ ASSUGRIN 100ML;4,69;3,75;3;96,43
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;690256;ARROZ EXPORT ADB 1KG TP1;7,69;7,33;4;22,71
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;242400;ASA FRANGO RESFRIADA KG;19,99;15,58;3;66,72
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;607599;ASSADEIRA MARINEX 5LT S TAMPA RETAG;48,9;43,05;2;68,91
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;482950;AZEITONA PREDILECTA 120G FATIAD SCH;6,99;5,33;2;65,95
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;696326;BALA FINI GELATINA 70G RAIO;7,99;7,16;2;109,71
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;696333;BALA FINI GELATINA 70G CHAPEU SELET;7,99;7,16;2;90,6
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;696340;BALA FINI GELATINA 70G EDWIGES;7,99;7,16;2;90,6
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;696357;BALA FINI GELATINA 70G OC DO HARRY;7,99;7,16;2;90,6
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;515863;BARRA CEREAL RITTER 20G AVELA AVEIA;1,75;1,51;3;78,57
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;515887;BARRA CEREAL RITTER 20G BRIGAD AVEI;1,75;1,51;3;78,57
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;637978;BARRA CEREAL RITTER 20G MORAN AVEIA;1,75;1,51;3;78,57
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;515870;BARRA CEREAL RITTER 20G BANANA AVEI;1,75;1,51;3;78,57
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;429726;BATATA PALHA ANCHIETA 100G EXT FINA;6,39;5,74;2;30,24
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;473910;BISC JUVIS WAFER 100G CHOCOLATE;2,15;1,91;3;61,25
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;473903;BISC JUVIS WAFER 100G MORANGO;2,15;1,91;3;61,25
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;493093;BISC JUVIS WAFER 100G LIMAO;2,15;1,91;3;69,82
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;493086;BISC JUVIS WAFER 100G BAUNILHA;2,15;1,91;3;59,25
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;696302;BISC NINFA DONUS 75G CHOC AO LEITE;6,49;5,61;2;65,85
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;696296;BISC NINFA DONUS 75G CHOC AMAR CRIS;6,49;5,61;2;65,87
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;696319;BISC NINFA DONUS 75G CHOC BRANCO;6,49;5,61;2;65,85
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;402958;BISC OREO RECH 90G CHOC BAUNILHA;4,59;3,8;2;61,05
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;464208;BISC OREO RECH 90G CHOCOLATE;4,59;3,8;2;59,93
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;231060;BISC SALKIM 90G TRADICIONAL;1,69;1,46;4;73,33
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;231053;BISC SALKIM 90G PIZZA;1,69;1,46;4;73,33
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;231077;BISC SALKIM 90G CHURRASCO;1,69;1,46;4;73,33
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;473521;BISC SALKIM 90G BACON;1,69;1,46;4;73,33
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;645577;BLEND PORTUGUESINHO 500ML EXT VIRG;17,59;15,53;2;61,52
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;476843;BOMBOM ARCOR 15G AMARGO;1,15;0,92;4;215,93
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;391818;BOMBOM ARCOR 15G MORANGO CREME;1,15;0,92;4;97,49
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;391795;BOMBOM ARCOR 15G BRIGADEIRO;1,15;0,92;4;-99,77
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;641241;BOMBOM ARCOR 15G BEIJINHO;1,15;0,92;4;95,57
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;114387;BOMBOM ARCOR 15G DOCE LEITE;1,15;0,92;4;-94,98
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;605434;CAFE LEGENDARIO 500G TRADICIONAL;11,79;10,66;2;17,9
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;520072;CAFE LEGENDARIO 500G EXTRA FORTE;11,79;10,66;2;17,9
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;169851;CAFE TRES CORACOES 500G FORT;23,99;18,09;2;-5,55
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;360012;CALDO SAZON 37 5G FRANGO TOQ SHOYU;2,99;2,63;2;208,24
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;362856;CALDO SAZON 37 5G BACON;2,99;2,63;2;208,24
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;119429;CALDO SAZON 37.5G GALINHA;2,99;2,63;2;110,56
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;119436;CALDO SAZON 37.5G CARNE;2,99;2,63;2;110,56
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;268554;CALDO SAZON 37.5G BACON DEFUMADO;2,99;2,63;2;110,56
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;299787;CALDO SAZON 37.5G PICANHA;2,99;2,63;2;110,56
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;362849;CALDO SAZON 37.5G CARNE DE PANELA;2,99;2,63;2;216,9
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;476393;CALDO SAZON 37.5G CAMARAO;2,99;2,63;2;121,48
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;521604;CALDO SAZON 32.5G BACON;2,99;2,63;2;128,24
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;520263;CALDO SAZON 32.5G CARNE;2,99;2,63;2;66,11
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;520270;CALDO SAZON 32.5G COSTELA;2,99;2,63;2;66,11
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;521628;CALDO SAZON 32.5G GALINHA;2,99;2,63;2;66,11
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;521611;CALDO SAZON 32.5G LEGUMES;2,99;2,63;2;128,24
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;520256;CALDO SAZON 32.5G PICANHA;2,99;2,63;2;128,24
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;13192;COCO RALADO MENINA 50G;2,29;1,97;3;64,99
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;206495;COND SEDA 600ML ONDAS MARCANTES;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;37303;COND SEDA 350ML CACHOS COMPORTADOS;15,19;13,31;2;201,98
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;103992;COND SEDA 350ML SELECTIVE;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;92340;COND SEDA 350ML DNA VEGETAL;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;9874;COND SEDA 350ML COLOR VITAL;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;31509;COND SEDA 350ML KERAFORCE;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;587457;COND SEDA 350ML CONTROL CASPA;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;206433;COND SEDA 350ML VERAO BLOCK;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;87988;COND SEDA 350ML CITRIC;15,19;13,31;2;163,9
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;69915;COND SEDA 350ML LISO PERFEITO;15,19;13,31;2;194,61
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;87971;COND SEDA 350ML LANOLINA;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;28547;COND SEDA 350ML VITALIDADE EQUILIBR;15,19;13,31;2;149,01
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;25904;COND SEDA 350ML CERAMIDAS;15,19;13,31;2;164,17
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;43670;COND SEDA 350ML PRETOS LUMINOSOS;15,19;13,31;2;194,59
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;292122;COND SEDA 350ML CHOCOLATE INTENSE;15,19;13,31;2;72,33
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;206464;COND SEDA 350ML BRILHO GLOSS;15,19;13,31;2;194,61
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;199773;COND SEDA 350ML SOS RECONSTRUCAO;15,19;13,31;2;194,61
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;328821;COND SEDA 350ML PRO COLOR;15,19;13,31;2;-99,81
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;328814;COND SEDA 325ML POS ALISAMENTO QUIM;15,19;13,31;2;164,17
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;382519;COND SEDA 350ML KERAFORCE ORIGINAL;15,19;13,31;2;-99,81
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;382526;COND SEDA 350ML KERAFORCE QUIMICA;15,19;13,31;2;146,59
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;409131;COND SEDA 350ML REC NATURAL ANTIQUE;15,19;13,31;2;154,43
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;440134;COND SEDA 325ML BRILHO GLOSS;15,19;13,31;2;117,31
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;438872;COND SEDA 325ML CERAMIDAS;15,19;13,31;2;78,91
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;347563;COND SEDA 325ML CRESCIMENTO SAUDAVE;15,19;13,31;2;57,36
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;437509;COND SEDA 325ML LISO PERFEITO;15,19;13,31;2;78,91
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;435215;COND SEDA 325ML PRETOS LUMINOSOS;15,19;13,31;2;78,91
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;224703;COND SEDA 325ML OLEO HIDRATACAO;15,19;13,31;2;70,86
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;435222;COND SEDA 325ML POS ALISAMENTO;15,19;13,31;2;131,55
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;441896;COND SEDA 325ML PUREZA REFRESCANTE;15,19;13,31;2;112,44
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;441940;COND SEDA 325ML RESTAURACAO INSTANT;15,19;13,31;2;78,91
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;441933;COND SEDA 325ML MEL E AVEIA;15,19;13,31;2;61,94
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;439831;COND SEDA 325ML CACHOS DEFINIDOS;15,19;13,31;2;78,91
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;226295;COND SEDA 325ML ANTI NOS;15,19;13,31;2;47,9
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;441926;COND SEDA 325ML KERAFORCE ORIGINAL;15,19;13,31;2;78,91
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;433396;COND SEDA 325ML LISO EXTREMO;15,19;13,31;2;75,6
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;248549;COND SEDA 325ML BRILHO MOV;15,19;13,31;2;130,41
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;248532;COND SEDA 325ML HID LEVEZA;15,19;13,31;2;93,42
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;259187;COND SEDA 325ML ABACATE E CARITE;15,19;13,31;2;47,9
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;498401;COND SEDA 325ML BOMBA ARGAN;15,19;13,31;2;75,6
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;500210;COND SEDA 325ML BABOSA+OLEOS;15,19;13,31;2;78,91
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;631327;COND SEDA 325ML HIDRATACAO MICELAR;15,19;13,31;2;76,83
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;631310;COND SEDA 325ML COCO;15,19;13,31;2;78,91
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;168458;COND SEDA 350ML LOIROS RADIANTES;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;168472;COND SEDA 350ML VERMELHOS VIBRANTES;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;168465;COND SEDA 350ML CAB CASTANHOS;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;180733;COND SEDA 350ML ANTI SPONGE;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;191463;COND SEDA 350ML CONTROL QUEDA;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;185974;COND SEDA 350ML ONDAS MARCANTES;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;206396;COND SEDA 350ML LISO EXTREMO;15,19;13,31;2;194,61
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;298582;COND SEDA 350ML CAMADAS DESRACADAS;15,19;13,31;2;15,19
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;87599;COPO NADIR AMERICANO 190ML;1,55;1,36;7;64,61
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;429702;CR DENTAL ORAL B 70G 1 2 3 MENTA;2,89;2,54;3;61,45
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;499965;CR CULINARIO TRIANGULO 200G;3,09;2,72;4;96,17
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;98793;DESINF MINUANO 500ML LAVANDA;3,39;2,89;2;70,39
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;131902;DESINF MINUANO 500ML HERBAL;3,39;2,89;2;70,35
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;98786;DESINF MINUANO 500ML FLORAL;3,39;2,89;2;70,35
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;101806;DESINF MINUANO 500ML EUCALIPTO;3,39;2,89;2;102,99
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;98823;DESINF MINUANO 500ML EUCALIPTO;3,39;2,89;2;139,37
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;153300;DESINF MINUANO 500ML MARINE;3,39;2,89;2;70,35
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;667470;DETERG LIQ BIOBRILHO 500ML LIMAO;1,75;1,55;3;47,05
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;667487;DETERG LIQ BIOBRILHO 500ML MACA;1,75;1,55;3;47,05
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;426213;DETERG LIQ BIOBRILHO 500ML NEUTRO;1,75;1,55;3;47,05
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;426206;DETERG LIQ BIOBRILHO 500ML CLEAR;1,75;1,55;3;47,05
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;219372;DONUTS UN;2,8;2,12;3;423,07
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;512817;ERVILHA FUGINI 170G SCH;3,45;2,82;3;85,54
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;102339;ESPONJA BETTANIN BRILHUS DUPLA FACE;0,99;0,91;3;42,48
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;680059;FARINHA ARROZ URBANO 500G FLOCADA;3,69;3,4;2;23,82
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;181389;FEIJAO CARIOQUINHA DUPRATO 1KG;7,99;6,67;3;65,31
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;68062;FILE PEITO PIFPAF 1KG BANDEJA;20,79;19,33;3;10,52
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;681445;FRALDA MASTERFRAL CONFORT C7 G;16,99;15,39;3;52,65
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;67584;GOIABADA PREDILECTA 500G;7,89;6,41;2;107,63
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;383981;INSET RAID PASTILHA EUC C12 12N;6,29;5,53;3;-8,44
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;417570;INSET RAID PASTILHA C12 12N;6,29;5,53;3;62,95
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;216791;KETCHUP FUGINI 180G TRAD SCH BICO;2,69;2,2;2;58,04
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;442978;KIT LIMPEZA 3PCS DECORADO;12,79;11,02;2;95,86
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;28486;LAMINA WILKINSON C3 UNID;1,59;1,47;6;65,79
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;504584;LASANHA PIFPAF 600G BOLONHESA;13,19;11,77;2;46,49
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;499873;LASANHA PIFPAF 600G CALABRESA;13,19;11,77;2;69,53
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;603409;LASANHA PIFPAF 600G FRANGO MOL ROSE;13,19;11,77;2;44,01
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;603904;LASANHA PIFPAF 600G 4 QUEIJOS;13,19;11,77;2;33,09
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;28424;LEITE DE ROSAS 100ML;4,79;4,25;2;56,83
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;104302;LEITE SOJA ADES 1L ORIGINAL;9,39;8,45;3;80,29
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;676144;LEITE SOJA ADES 1L ORIGINAL ZERO;9,39;8,45;3;37,41
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;614962;LIMP PERF UAU 1L CUIDADO CARINHO;9,29;6,58;3;65,89
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;484411;LIMP PERF UAU 1L BRISA FRESCOR;9,29;6,58;3;70,22
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;396837;LIMP PERF UAU 1L LAVANDA CONFORTO;9,29;6,58;3;66,78
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;396844;LIMP PERF UAU 1L FLORES VERMELHAS;9,29;6,58;3;70,22
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;614917;LIMP PERF UAU 1L REQUINTE;9,29;6,58;3;70,22
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;621984;LIMP PERF UAU 1L FLORES SONHOS;9,29;6,58;3;70,22
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;7290;LING CHURRASCO SUINA PIFPAF KG;20,99;18,59;2;33,05
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;242394;LING FRANGO CHURRASCO AVIVAR KG;15,99;14,44;3;37,5
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;515269;LUA DE MEL BAUNILHA UN;2,6;2,09;3;169,48
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;683845;MAC MILANI SEMO 500G ESPAGUETE N8;3,65;3,3;3;37,55
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;683838;MAC MILANI SEMO 500G PADRE NOSSO;3,65;3,3;3;37,56
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;985079;MACA DE PEITO PROMOCAO KG;25,99;23,92;3;42,96
TABLOIDE 01 A 13 - CA;2024-07-01;2024-07-13;256773;MAIONESE D CASA 200G TRADICIONAL;7,65;6,81;2;58,05
